user_id,user_session,pages_viewed,cart_additions,session_duration,purchase_status,past_purchase_count,has_cart,engagement_score,is_returning_user
475469307,7c5a6a4f-0663-44ad-8546-bb999fbef079,1.0,0.0,0.0,0.0,0.0,0,0.0,0
475525790,33030873-096f-4740-85b5-22de36e65a61,6.0,0.0,183.0,0.0,0.0,0,1098.0,0
477443581,dee94c3d-a70c-45d5-83e4-5d02a624a900,1.0,0.0,0.0,0.0,0.0,0,0.0,0
479233261,caf452ec-ef21-4b0e-830c-47874513f739,3.0,0.0,43.0,0.0,0.0,0,129.0,0
480541691,557e22be-2352-424c-b620-9414223c0f2f,1.0,0.0,0.0,0.0,0.0,0,0.0,0
482106693,ab4e1a31-23a5-4ee6-ab1c-c357183ad592,2.0,0.0,22.0,0.0,0.0,0,44.0,0
482114459,73e2d28c-fec1-4d80-9a3a-b2ab6c6ff15a,6.0,0.0,233.0,0.0,0.0,0,1398.0,0
482499154,96402d32-c4fa-4752-98c1-3ac5cea4b40f,1.0,0.0,0.0,0.0,0.0,0,0.0,0
482871459,e6f87826-9121-4b86-9886-fd0bdd1eba6b,2.0,0.0,21.0,0.0,0.0,0,42.0,0
482957271,ed9d4e52-1024-4f65-8128-276950ce0d53,2.0,0.0,21.0,0.0,0.0,0,42.0,0
483214692,5fc0a2a9-97cc-41fa-936b-38ca15faa923,1.0,0.0,0.0,0.0,0.0,0,0.0,0
483266208,3a535516-3418-4225-a835-5498c74b9286,1.0,0.0,0.0,0.0,0.0,0,0.0,0
483266208,7769bde9-d910-40fc-a3c0-7eb5e9af2965,1.0,0.0,0.0,0.0,0.0,0,0.0,0
483609287,ffa59353-fbdf-4144-a73b-42fa104f4b2c,1.0,0.0,0.0,0.0,0.0,0,0.0,0
485543018,0e5d88bb-bca1-452c-9cab-c83136989097,2.0,0.0,65.0,0.0,0.0,0,130.0,0
485617696,02c5524e-ddee-49ea-8dfc-ea3da1389c86,1.0,0.0,0.0,0.0,0.0,0,0.0,0
485970000,a52977b2-827b-4f00-b464-27853f0ceb61,4.0,0.0,543.0,0.0,0.0,0,2172.0,0
486215409,9a7fcc74-8ca9-41c7-a621-565aa3b0b32d,1.0,0.0,0.0,0.0,0.0,0,0.0,0
486755084,367d89d8-4022-4474-a549-fcc39a506d50,3.0,0.0,68.0,0.0,0.0,0,204.0,0
486999716,2666d6ed-08d8-4a83-b487-2cccbfbf34ff,3.0,0.0,155.0,1.0,1.0,0,465.0,1
487116320,43364782-6825-4d80-b6e6-00c266b01125,1.0,0.0,0.0,0.0,0.0,0,0.0,0
487191665,bb6d30d9-82de-470a-9c5c-47013ee17011,1.0,0.0,0.0,0.0,0.0,0,0.0,0
487417740,79a8e688-048a-4b39-b5e7-025ed138e617,3.0,0.0,66.0,0.0,0.0,0,198.0,0
487628337,07f990e9-6164-4a49-996f-f7e1ae669a40,1.0,0.0,0.0,0.0,0.0,0,0.0,0
488589425,90608a6b-848f-4467-a124-2ae67da822db,2.0,0.0,158.0,0.0,0.0,0,316.0,0
490283079,0c63767b-f67d-4306-a087-378de76745f4,3.0,0.0,189.0,0.0,0.0,0,567.0,0
490283079,20c76b71-1aa7-4b8e-8653-97161855438d,1.0,0.0,0.0,0.0,0.0,0,0.0,0
490313871,fc5ead1e-5384-4fd6-9a52-5d7153642b57,5.0,0.0,90.0,0.0,0.0,0,450.0,0
490886096,304145b4-7646-401a-871d-1dd868733923,2.0,0.0,28.0,0.0,0.0,0,56.0,0
490886096,dd5bbbfa-447c-4fb0-b0de-2780c1259566,1.0,0.0,0.0,0.0,0.0,0,0.0,0
491827946,dba08b03-36f3-43a0-ba1e-de3430705fc2,1.0,0.0,0.0,0.0,0.0,0,0.0,0
492966412,07a396f5-e74d-4535-b5be-518fa6d58429,2.0,0.0,24.0,0.0,0.0,0,48.0,0
492966412,3c8882a5-7bb3-4ca4-aed6-7fd3d19148df,2.0,0.0,53.0,0.0,0.0,0,106.0,0
492966412,d33c7196-d478-4717-8602-5842c3bc486a,1.0,0.0,0.0,0.0,0.0,0,0.0,0
493675592,fbdd2422-fcc7-4084-af08-5f4fb13df71e,1.0,0.0,0.0,0.0,0.0,0,0.0,0
493782994,8f185bf2-972a-441a-bff5-0afdce0ab9d8,1.0,0.0,0.0,0.0,0.0,0,0.0,0
494810489,13dd86f5-185d-4990-b4b8-cedb10682581,2.0,0.0,53.0,0.0,0.0,0,106.0,0
494810489,b8913c80-cfa0-43ef-849c-61a199bc67ee,1.0,0.0,0.0,0.0,0.0,0,0.0,0
494810489,f4c248e9-f1d7-4557-a4e9-48c34552f60d,1.0,0.0,0.0,0.0,0.0,0,0.0,0
495206073,30ae6293-3c6b-49c5-bc88-9564ecc1b4e4,1.0,0.0,0.0,0.0,0.0,0,0.0,0
495964333,c8366a1a-8453-42d8-bff9-6a784f421b65,1.0,0.0,0.0,0.0,0.0,0,0.0,0
496277011,fe4ec7b7-5629-4bc7-9e0e-fa9b8f9a4cbc,3.0,0.0,228.0,0.0,0.0,0,684.0,0
496671237,65c3852e-ab59-482b-b42b-eb26146455c2,6.0,0.0,214.0,0.0,0.0,0,1284.0,0
496938337,87abc41e-f95e-410c-b139-5a495026e850,1.0,0.0,0.0,0.0,0.0,0,0.0,0
496938337,ef541947-3d46-407f-9dfc-6486b30c332d,1.0,0.0,0.0,0.0,0.0,0,0.0,0
496992677,02f1a463-49cd-40c3-96b0-2f14d91c341e,3.0,0.0,150.0,0.0,0.0,0,450.0,0
497060267,f5d244b4-161c-48c5-b566-16703760ae96,4.0,0.0,97.0,0.0,0.0,0,388.0,0
497738716,5379b35a-5ecb-4cc2-b7d4-853494452478,1.0,0.0,0.0,0.0,0.0,0,0.0,0
498932059,a0c8c5fd-af96-454c-9da8-bb7cae82cb04,1.0,0.0,0.0,0.0,0.0,0,0.0,0
499321767,9afc1e3b-7141-49a5-a590-0dacabdf317f,4.0,0.0,133.0,0.0,0.0,0,532.0,0
500512398,30ecba88-ad17-4e70-9e98-62f0c7b32b9a,6.0,0.0,294.0,0.0,0.0,0,1764.0,0
501584215,03cab7bd-1419-4649-a05d-438d0339c3f6,1.0,0.0,0.0,0.0,0.0,0,0.0,0
501584215,63ef8738-35f3-421e-80b9-31051afbbdeb,1.0,0.0,0.0,0.0,0.0,0,0.0,0
502709422,38864dd4-0d43-4d2e-8c86-11557717d045,1.0,0.0,0.0,0.0,0.0,0,0.0,0
502870759,e00dd948-cd43-4684-9688-3b97e2bf64d4,2.0,0.0,20.0,0.0,0.0,0,40.0,0
503187604,97de9e91-a8f1-4c2a-94c6-b394abf3e297,1.0,0.0,0.0,0.0,0.0,0,0.0,0
503187604,ea85da84-ef62-493c-9d7b-270ea83672a2,1.0,0.0,0.0,0.0,0.0,0,0.0,0
503258163,2414f5d1-17b6-4d89-8d48-d5a7ca05dae0,1.0,0.0,0.0,0.0,0.0,0,0.0,0
503354928,c12fe393-e36a-4714-b237-aea8a10cc7b2,1.0,0.0,0.0,0.0,0.0,0,0.0,0
503676989,b96d35da-7716-4866-84c4-2c0c913e560c,2.0,0.0,15.0,0.0,0.0,0,30.0,0
503865723,5533376b-2129-4d3d-a828-3ff3e54ed41f,1.0,0.0,0.0,0.0,0.0,0,0.0,0
503919917,89b87112-d34d-447b-bf22-da67f57b2593,1.0,0.0,0.0,0.0,0.0,0,0.0,0
504105065,0e78e005-6954-43ab-beb8-0cfa5743ba81,1.0,0.0,0.0,0.0,0.0,0,0.0,0
504402688,1cea79df-63a5-41e3-ba7b-582c0207046e,6.0,0.0,521.0,0.0,0.0,0,3126.0,0
505229736,c9807d3e-f25c-4d04-8c83-744e4990c48e,2.0,0.0,23.0,0.0,0.0,0,46.0,0
505355037,e406ccbd-7978-4632-be2d-1a4efb2b8012,1.0,0.0,0.0,0.0,0.0,0,0.0,0
505842350,9c04412a-a04d-41e6-9c3d-3c2310ee79a1,7.0,0.0,557.0,0.0,0.0,0,3899.0,0
506911432,bdabf665-1c32-478d-af5c-956a4f7d5429,1.0,0.0,0.0,0.0,0.0,0,0.0,0
507223841,e528163e-0005-4b64-8b6f-1b2c857c38de,1.0,0.0,0.0,0.0,0.0,0,0.0,0
507388081,2fd0ed35-fc5a-4d09-a46b-3f18fc3978ff,6.0,0.0,198.0,0.0,0.0,0,1188.0,0
507607849,367349f0-1078-47e2-8680-d49425ad86a4,2.0,0.0,20.0,0.0,0.0,0,40.0,0
508622143,fe9e6ade-2e93-4749-a6ef-b94bb1408f1c,2.0,1.0,301.0,0.0,0.0,1,602.0,0
509535271,0eabee1f-c6bb-48cf-988b-cb5023376446,2.0,0.0,172.0,0.0,0.0,0,344.0,0
509861588,982442a7-c20c-49f1-81bf-b642fee9a918,2.0,0.0,31.0,0.0,0.0,0,62.0,0
510064439,eea1928b-098e-4211-b65b-6d0bfb55278a,1.0,0.0,0.0,0.0,0.0,0,0.0,0
510970723,dedd645f-04b8-458b-8a6c-fecb40b8b33b,1.0,0.0,0.0,0.0,0.0,0,0.0,0
511064362,43a1ac09-a82a-45be-845a-2898a3e76f5f,3.0,0.0,96.0,0.0,0.0,0,288.0,0
511139826,64e56ec9-8703-44f6-b64a-e3f5cf37dfdb,19.0,0.0,887.0,0.0,0.0,0,16853.0,0
511306665,87e0213a-031e-41d3-b194-be22374e4e76,1.0,0.0,0.0,0.0,0.0,0,0.0,0
511324080,dba6dc05-048c-4c4b-81e0-e6175e3d3b0d,2.0,0.0,225.0,0.0,0.0,0,450.0,0
511571909,3c6a13a1-482a-4ef1-9382-d903df456cfa,1.0,0.0,0.0,0.0,0.0,0,0.0,0
512363741,4804d5cb-9677-4ae4-b96b-7ca475ed271d,2.0,0.0,130.0,0.0,0.0,0,260.0,0
512363773,3e1a8b43-a248-4e60-aee3-2895f863b363,6.0,0.0,412.0,0.0,0.0,0,2472.0,0
512364422,86d30e1c-cf54-47ea-ad22-6d70a6fded04,2.0,0.0,27.0,0.0,0.0,0,54.0,0
512364719,1472eff8-d744-4d64-96c5-2b0089f99aae,1.0,0.0,0.0,0.0,0.0,0,0.0,0
512364757,33687abf-66f1-4736-8b38-72dc898bb27b,1.0,0.0,0.0,0.0,0.0,0,0.0,0
512364757,4521b9a9-79d5-403b-a31d-35557c7036b2,12.0,0.0,773.0,0.0,0.0,0,9276.0,0
512364757,7067ca3a-d1b2-4448-b993-2c517a45bf5b,2.0,0.0,37.0,0.0,0.0,0,74.0,0
512364888,6f295c15-2984-4006-aa04-2200178b5b68,5.0,0.0,102.0,0.0,0.0,0,510.0,0
512365270,d57dc257-283c-4a31-9ef3-1e9ba1ec6a05,13.0,0.0,982.0,0.0,0.0,0,12766.0,0
512365434,1ebbda77-9717-46a8-bf95-05c5e90646a3,4.0,0.0,39.0,0.0,0.0,0,156.0,0
512365860,6384087c-282f-44e9-b289-c3753c48c313,5.0,0.0,188.0,0.0,0.0,0,940.0,0
512365995,13309ee3-8838-47ac-99a0-355f5077da29,3.0,0.0,41.0,0.0,0.0,0,123.0,0
512366675,4e9e83c0-fc00-4ae0-aecc-ce21fe2c51ab,4.0,0.0,84.0,0.0,0.0,0,336.0,0
512367358,55fbe676-bb41-418e-b5f6-55277a57103a,1.0,0.0,0.0,0.0,0.0,0,0.0,0
512367362,14f5bf24-1135-4778-bcf7-9a22a6bc6d0a,2.0,0.0,58.0,0.0,0.0,0,116.0,0
512367362,6098a6ea-89dd-4844-99df-257e22693ad7,1.0,0.0,0.0,0.0,0.0,0,0.0,0
512367412,ca8856ce-5931-45ce-b2c4-7d78a9e34fad,1.0,0.0,0.0,0.0,0.0,0,0.0,0
512367412,f3860e53-d3ea-403b-99e7-9f9836a7001b,9.0,0.0,416.0,0.0,0.0,0,3744.0,0
512367645,fab645d8-0c26-418a-82b6-797f904e44c3,10.0,0.0,327.0,0.0,0.0,0,3270.0,0
512367874,fa2b0c8e-fe59-4807-93a5-e55ccc6f9959,7.0,0.0,351.0,0.0,0.0,0,2457.0,0
512368669,7959a566-dbd6-4de1-b8b3-c417ccd77f3d,15.0,0.0,1373.0,0.0,0.0,0,20595.0,0
512368669,ac7f7f76-c70e-4130-858e-3d2095214950,13.0,0.0,1074.0,0.0,0.0,0,13962.0,0
512368713,f344e556-247c-43d4-aea4-26b9c2b3c35d,1.0,0.0,0.0,0.0,0.0,0,0.0,0
512369172,b13775da-1bf8-434f-9275-ae8c680ec150,3.0,0.0,223.0,0.0,0.0,0,669.0,0
512369246,b5cdace6-3f2c-4ad9-b242-e4c9f47a9b78,5.0,0.0,181.0,0.0,0.0,0,905.0,0
512369253,9348c6e8-d10d-488d-91eb-5a458679473c,3.0,0.0,156.0,0.0,0.0,0,468.0,0
512369686,98a99199-049d-42d9-a98e-fa9668b94c5e,3.0,0.0,46.0,0.0,0.0,0,138.0,0
512370287,09ce5e87-9230-4ad5-af03-4978d9010f67,4.0,0.0,51.0,0.0,0.0,0,204.0,0
512370912,9134b166-f797-4e8e-83f3-c100ba11d865,4.0,0.0,32.0,0.0,0.0,0,128.0,0
512370912,daf0bf99-adf1-4877-8308-ae4557b6f01b,14.0,0.0,2750.0,0.0,0.0,0,38500.0,0
512371105,18c6803a-5c32-4265-bcd7-1ae38447d962,2.0,0.0,56.0,0.0,0.0,0,112.0,0
512371110,f15e55e3-1418-4017-882f-b4b5e5797356,3.0,0.0,33.0,0.0,0.0,0,99.0,0
512371422,224cdbea-acab-4b4a-915f-d2bba1fe9456,2.0,0.0,139.0,0.0,0.0,0,278.0,0
512371556,d21c4998-5414-40fc-ab96-600bb788e767,1.0,0.0,0.0,0.0,0.0,0,0.0,0
512371754,2f7adf38-3aa0-4d45-b617-43f7fd1185b1,4.0,0.0,86.0,0.0,0.0,0,344.0,0
512371754,ac2f2120-238b-42bd-90af-58ca1fdc0ee7,1.0,0.0,0.0,0.0,0.0,0,0.0,0
512372027,c4ced6fa-0775-43db-aa17-5e0171b195f4,1.0,0.0,0.0,0.0,0.0,0,0.0,0
512372136,d6079870-54a7-4032-99e8-2130183ffe6d,1.0,0.0,0.0,0.0,0.0,0,0.0,0
512372448,c6d469d2-660c-4508-99c1-cead27a2bd71,3.0,0.0,71.0,0.0,0.0,0,213.0,0
512373154,88c24277-64aa-4b2d-a19f-e31fca3a1cd2,2.0,0.0,52.0,0.0,0.0,0,104.0,0
512373522,53828ef1-5d74-4835-883c-2c9b3e7d27fd,5.0,0.0,123.0,0.0,0.0,0,615.0,0
512373537,35d9d573-3c53-4793-b9a9-c76272bc1b0a,6.0,0.0,108.0,0.0,0.0,0,648.0,0
512373621,cd0ff125-08df-4878-838c-90fa999762e3,1.0,0.0,297.0,1.0,1.0,0,297.0,1
512373621,f11508c7-4162-4483-8f08-fc96deb1f158,4.0,0.0,148.0,0.0,1.0,0,592.0,1
512375341,e513e396-23ea-4624-b93d-21ae43f7ff02,2.0,0.0,18.0,0.0,0.0,0,36.0,0
512375570,b59380bc-1dab-4c30-80cf-f241c5caa9df,4.0,0.0,562.0,0.0,0.0,0,2248.0,0
512375861,68e51bc0-7054-404f-8f91-05ceba0245e0,1.0,0.0,0.0,0.0,0.0,0,0.0,0
512375861,d9c7dc97-d71a-409f-810f-ef4edfe6cb74,1.0,0.0,0.0,0.0,0.0,0,0.0,0
512375986,a26bdb97-83e0-4785-8b3a-5e2cc61732d4,9.0,0.0,1822.0,0.0,0.0,0,16398.0,0
512376038,3ec14458-4d55-4f75-adc3-72b0ad9ad4bb,15.0,0.0,985.0,0.0,0.0,0,14775.0,0
512376092,42ee64f7-1f8b-49d4-ab87-df0ecf0faf3a,1.0,0.0,0.0,0.0,0.0,0,0.0,0
512376444,f7e8ffaa-5103-47f3-90ab-c30f313770c0,4.0,0.0,286.0,0.0,0.0,0,1144.0,0
512377049,b0571668-55cd-4d7b-9254-03733e2c8fcc,15.0,0.0,812.0,0.0,0.0,0,12180.0,0
512377080,823a8765-cda4-4775-b364-7fb4c75cd50a,4.0,0.0,416.0,0.0,0.0,0,1664.0,0
512377394,5c54bbd1-74f9-4c94-bf0e-e562d02c91a2,8.0,0.0,378.0,0.0,0.0,0,3024.0,0
512377594,6c1ed0b4-e054-4f99-8ec7-9e289cd765ac,2.0,0.0,23.0,0.0,0.0,0,46.0,0
512378279,0cb60abc-1141-494c-a6ba-bdf8143fd34a,2.0,0.0,49.0,0.0,0.0,0,98.0,0
512378789,314b5cb2-f6c7-4abf-ac7e-fb83903f2104,1.0,0.0,0.0,0.0,0.0,0,0.0,0
512379316,6912e1d4-5022-4bdd-82a9-ccadb25c7b20,3.0,0.0,17.0,0.0,0.0,0,51.0,0
512380275,512af603-bec6-4abe-a3cc-8fad25f899bb,2.0,0.0,105.0,1.0,1.0,0,210.0,1
512380321,a4e91d92-7850-4e92-9fb4-a08b5353da2d,5.0,0.0,79.0,0.0,0.0,0,395.0,0
512380496,db05130c-7923-4bf6-90ed-852c99f18bac,1.0,0.0,0.0,0.0,0.0,0,0.0,0
512382376,28804eb2-08b1-44d6-a94a-5f3a64c68470,5.0,0.0,251.0,0.0,0.0,0,1255.0,0
512382475,000ed366-740e-4feb-b734-862d66f65e92,1.0,0.0,0.0,0.0,0.0,0,0.0,0
512382878,f877080a-f2fc-42de-8c93-dd7b2e24eece,2.0,0.0,100.0,1.0,1.0,0,200.0,1
512383595,99a898d1-098c-4ca5-9c19-c3e280d226d8,5.0,0.0,551.0,0.0,0.0,0,2755.0,0
512384436,6cbf76de-d1ad-4cbe-9682-7eda2753a6c2,1.0,0.0,0.0,0.0,0.0,0,0.0,0
512384436,d783abb5-bb12-4452-8f18-b7f7863cc6b9,1.0,0.0,0.0,0.0,0.0,0,0.0,0
512384484,457ed867-24fc-43bf-a0e5-ce83cf7cd4dc,2.0,0.0,20.0,0.0,0.0,0,40.0,0
512385281,df73a232-596b-4dcb-8029-5faf1729fcb2,1.0,0.0,0.0,0.0,0.0,0,0.0,0
512385350,7ab709c9-91eb-4a7c-840c-d976c7a2d82c,1.0,0.0,0.0,0.0,0.0,0,0.0,0
512385709,945d204c-2928-47f4-ad7b-e3654b163a3f,7.0,0.0,293.0,0.0,0.0,0,2051.0,0
512385970,37fe57f9-a92e-4331-98cd-c3c6632ea51e,7.0,0.0,836.0,1.0,1.0,0,5852.0,1
512386985,bc22d303-c9a3-4da7-9ce9-3745d8887400,3.0,0.0,48.0,0.0,0.0,0,144.0,0
512387483,ebf8fbeb-b49e-4c92-bd29-77dda2b51402,1.0,0.0,0.0,0.0,0.0,0,0.0,0
512387614,dbc0f6ba-aeb8-4cfd-bcf9-4aed73dfed2b,17.0,0.0,644.0,0.0,0.0,0,10948.0,0
512389436,312e2789-7718-41b9-aa7c-686eb676664b,3.0,0.0,942.0,0.0,0.0,0,2826.0,0
512389715,5ada917f-bcd4-4fbf-a4eb-31478cdc1ae4,3.0,0.0,23.0,0.0,0.0,0,69.0,0
512389829,bb598eb6-f09c-4b13-90a8-df09c7750694,1.0,0.0,0.0,0.0,0.0,0,0.0,0
512390062,81e2885c-a2ae-caaf-fb26-bc15490763db,1.0,0.0,0.0,0.0,0.0,0,0.0,0
512390081,6432b35f-7ba8-4d15-bbf7-f8ade7d62680,3.0,0.0,86.0,0.0,0.0,0,258.0,0
512390252,358730c6-9e7a-421a-96c6-823cd8a64626,1.0,0.0,0.0,0.0,0.0,0,0.0,0
512390252,fbdde79b-bc6e-42c0-a7ee-b90f6d71d205,2.0,0.0,34.0,0.0,0.0,0,68.0,0
512390533,c26af85e-5a94-4083-9e00-4bdb715e5aa5,2.0,0.0,41.0,0.0,0.0,0,82.0,0
512390588,597b9c52-6b40-4b59-9bb1-9d72d68898d7,2.0,0.0,30.0,0.0,0.0,0,60.0,0
512391162,56d57305-d701-41cd-8177-1da8a94dbc2a,1.0,0.0,0.0,0.0,0.0,0,0.0,0
512392007,16867a62-744b-4491-b4aa-61a89f716908,2.0,0.0,54.0,0.0,0.0,0,108.0,0
512393147,878c7b52-e401-45d6-8926-854bcff53045,3.0,0.0,68.0,0.0,0.0,0,204.0,0
512393153,3edf24ba-e03e-4dc5-bbb8-f7adde4041cf,8.0,0.0,352.0,1.0,1.0,0,2816.0,1
512393294,ff37e002-7f1b-4c18-b131-b34c2ccedfc3,1.0,0.0,0.0,0.0,0.0,0,0.0,0
512393343,d532a2b1-81ca-495b-96f5-1d4f858521aa,1.0,0.0,0.0,0.0,0.0,0,0.0,0
512394943,90112c8b-d374-4e40-9424-9d7a02f04db0,4.0,0.0,86.0,0.0,0.0,0,344.0,0
512394943,c6ccc68b-50b7-49e6-b6bf-f573cdc6ff38,3.0,0.0,71.0,0.0,0.0,0,213.0,0
512395144,18cc5473-ea96-481b-b0db-159b6553dfd9,1.0,0.0,0.0,0.0,0.0,0,0.0,0
512395285,3af367ce-4cc0-4e2f-8883-20186171ae45,1.0,0.0,0.0,0.0,0.0,0,0.0,0
512395463,7d4250e8-df80-44a0-8a9c-6bb249c91664,3.0,0.0,53.0,0.0,0.0,0,159.0,0
512396504,a4bbd862-df58-4564-a183-9b14790a18f8,6.0,0.0,115.0,0.0,0.0,0,690.0,0
512396672,907c219d-3728-41ec-a3eb-d35914ad7483,1.0,0.0,0.0,0.0,0.0,0,0.0,0
512396784,e9a3b908-f401-495e-bdf9-75b326597712,14.0,0.0,271.0,0.0,0.0,0,3794.0,0
512396901,0ffc382b-96b5-4c71-98a9-921a81a54d7f,2.0,0.0,178.0,0.0,0.0,0,356.0,0
512396945,b177a9c4-f9b0-456d-93c2-731f0e7b1338,1.0,0.0,0.0,0.0,0.0,0,0.0,0
512398172,769eb44a-da76-4b50-9b47-240dc676acca,3.0,0.0,145.0,0.0,0.0,0,435.0,0
512398316,d99469a9-eb4a-4a17-a983-5758984ea43b,7.0,0.0,322.0,0.0,0.0,0,2254.0,0
512398332,4a8c3e34-32b0-48c8-bac8-e8066ef6a74c,2.0,0.0,48.0,0.0,0.0,0,96.0,0
512398544,84ee1bab-ce23-44da-8262-af8cfef91a69,1.0,0.0,0.0,0.0,0.0,0,0.0,0
512398717,371cf292-f5c8-43dc-9f77-aadecff8294d,7.0,1.0,411.0,1.0,1.0,1,2877.0,1
512399108,c70daf8a-3d75-40b7-96fc-515a1b09f3d5,2.0,0.0,91.0,0.0,0.0,0,182.0,0
512399699,bba615e2-9953-4ebb-b8f2-38a36795f153,10.0,0.0,673.0,0.0,0.0,0,6730.0,0
512400164,1577a6b7-ee5b-4009-bc89-391d288efc27,2.0,0.0,143.0,0.0,1.0,0,286.0,1
512400164,f3b62c1f-7e93-4282-a0e1-ebbc820a92a7,4.0,0.0,250.0,1.0,1.0,0,1000.0,1
512400502,3105b682-96e6-405b-a1c1-0ae755716079,6.0,0.0,323.0,0.0,1.0,0,1938.0,1
